,user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay,length_of_stay,n_people,night_price
4699,4569,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,124.2
4700,4570,126,HighSeason,[4-7],Standard,[360-500],[5-inf],True,4,5,461.0
4701,4571,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,3,4,128.0
4702,4572,31,OffSeason,[2-3],Standard,[160-260],[3-4],True,2,4,207.0
4703,4573,27,OffSeason,[2-3],Standard,[0-160],[2-2],True,3,2,128.0
4704,4575,36,OffSeason,[4-7],Standard,[0-160],[3-4],False,4,4,141.0
4705,1433,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,3,2,142.33
4706,4576,613,WinterVacation,[4-7],Nonref,[0-160],[2-2],True,4,2,115.0
4707,4577,29,OffSeason,[2-3],Standard,[0-160],[1-1],True,2,1,128.0
4708,4578,614,NewYear,[2-3],Nonref,[160-260],[3-4],True,3,3,203.33
4709,4579,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,2,3,126.5
4710,4580,27,OffSeason,[2-3],Standard,[0-160],[2-2],True,2,2,130.0
4711,4580,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,2,3,160.0
4712,4581,214,OffSeason,[2-3],Standard,[160-260],[2-2],False,2,2,187.65
4713,4580,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,2,3,110.0
4714,4582,156,WinterVacation,[4-7],Nonref,[0-160],[3-4],True,7,3,115.0
4715,4583,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,2,4,133.5
4716,4584,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,2,4,112.58
4717,4585,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,123.26
4718,4586,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,124.2
4719,4587,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,2,3,121.0
4720,4588,45,OffSeason,[4-7],Standard,[0-160],[3-4],True,4,3,141.0
4721,4589,569,OffSeason,[0-1],Nonref,[0-160],[2-2],False,1,2,115.0
4722,4590,151,OffSeason,[2-3],Nonref,[0-160],[3-4],False,2,4,103.5
4723,3882,25,OffSeason,[2-3],Standard,[0-160],[5-inf],False,2,6,0.0
4724,4540,191,OffSeason,[0-1],Standard,[0-160],[3-4],False,1,4,112.3
4725,4591,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,115.0
4726,4592,30,OffSeason,[4-7],Standard,[0-160],[2-2],True,4,2,100.0
4727,4593,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,115.0
4728,4594,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,3,3,127.0
4729,4595,386,OffSeason,[0-1],Nonref,[160-260],[3-4],True,1,4,161.0
4730,4596,606,OffSeason,[0-1],Nonref,[0-160],[2-2],True,1,2,104.0
4731,4597,615,OffSeason,[0-1],Nonref,[160-260],[1-1],True,1,1,161.0
4732,4598,92,OffSeason,[4-7],Nonref,[0-160],[2-2],True,4,2,128.25
4733,4599,606,OffSeason,[0-1],Nonref,[0-160],[2-2],True,1,2,115.0
4734,4600,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,3,2,115.0
4735,4601,606,OffSeason,[0-1],Nonref,[0-160],[2-2],True,1,2,127.0
4736,2000,237,OffSeason,[0-1],Standard,[0-160],[2-2],True,1,2,100.0
4737,4602,606,OffSeason,[0-1],Nonref,[0-160],[2-2],True,1,2,137.0
4738,3381,47,OffSeason,[2-3],Standard,[0-160],[3-4],False,3,4,113.92
4739,4603,50,OffSeason,[4-7],Standard,[160-260],[3-4],True,4,3,179.0
4740,4604,607,OffSeason,[0-1],Nonref,[0-160],[3-4],True,1,4,100.8
4741,4605,374,OffSeason,[0-1],Standard,[160-260],[3-4],True,1,4,200.0
4742,4606,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,115.0
4743,4607,83,OffSeason,[2-3],Nonref,[0-160],[2-2],False,3,2,115.0
4744,4608,608,OffSeason,[0-1],Nonref,[0-160],[1-1],True,1,1,81.88
4745,4609,31,OffSeason,[2-3],Standard,[160-260],[3-4],True,3,4,179.0
4746,4610,94,OffSeason,[2-3],Nonref,[160-260],[5-inf],True,3,6,165.6
4747,248,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,2,3,135.0
4748,4611,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,3,3,132.4
4749,4612,27,OffSeason,[2-3],Standard,[0-160],[2-2],True,2,2,138.0
4750,4613,31,OffSeason,[2-3],Standard,[160-260],[3-4],True,3,4,179.0
4751,4614,35,Easter,[4-7],Standard,[160-260],[3-4],True,5,3,212.04
4752,4615,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,3,2,122.67
4753,4616,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,3,2,105.58
4754,4617,195,OffSeason,[4-7],Nonref,[0-160],[1-1],True,4,1,120.0
4755,4618,594,WinterVacation,[4-7],Nonref,[160-260],[5-inf],True,5,5,207.0
4756,4619,332,OffSeason,[4-7],Nonref,[160-260],[2-2],False,5,2,207.0
4757,4620,606,OffSeason,[0-1],Nonref,[0-160],[2-2],True,1,2,115.0
4758,4621,200,OffSeason,[2-3],Nonref,[0-160],[1-1],False,2,1,120.0
4759,4622,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,2,4,140.0
4760,4623,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,2,4,115.0
4761,4624,92,OffSeason,[4-7],Nonref,[0-160],[2-2],True,4,2,90.04
4762,4625,27,OffSeason,[2-3],Standard,[0-160],[2-2],True,2,2,141.0
4763,4626,83,OffSeason,[2-3],Nonref,[0-160],[2-2],False,3,2,109.0
4764,4628,94,OffSeason,[2-3],Nonref,[160-260],[5-inf],True,2,6,165.6
4765,4629,195,OffSeason,[4-7],Nonref,[0-160],[1-1],True,6,1,108.9
4766,4630,83,OffSeason,[2-3],Nonref,[0-160],[2-2],False,2,2,115.0
4767,4631,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,2,4,108.0
4768,4632,178,OffSeason,[2-3],Nonref,[0-160],[1-1],True,3,1,122.67
4769,4633,191,OffSeason,[0-1],Standard,[0-160],[3-4],False,1,4,103.5
4770,4634,44,OffSeason,[2-3],Standard,[160-260],[2-2],True,3,2,183.33
4771,4636,106,OffSeason,[4-7],Nonref,[0-160],[3-4],True,4,3,115.0
4772,4637,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,120.0
4773,4638,616,NewYear,[2-3],Nonref,[0-160],[3-4],True,3,3,134.33
4774,706,30,OffSeason,[4-7],Standard,[0-160],[2-2],True,7,2,117.03
4775,4640,151,OffSeason,[2-3],Nonref,[0-160],[3-4],False,3,3,98.76
4776,4641,151,OffSeason,[2-3],Nonref,[0-160],[3-4],False,2,4,110.0
4777,4642,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,3,2,88.88
4778,4643,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,3,3,140.0
4779,4644,30,OffSeason,[4-7],Standard,[0-160],[2-2],True,7,2,138.29
4780,2889,617,OffSeason,[0-1],Standard,[160-260],[1-1],False,1,1,260.0
4781,4646,83,OffSeason,[2-3],Nonref,[0-160],[2-2],False,2,2,115.0
4782,4647,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,2,4,115.2
4783,4648,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,2,3,115.0
4784,4649,606,OffSeason,[0-1],Nonref,[0-160],[2-2],True,1,2,138.0
4785,4650,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,2,4,115.2
4786,4651,606,OffSeason,[0-1],Nonref,[0-160],[2-2],True,1,2,115.0
4787,4652,607,OffSeason,[0-1],Nonref,[0-160],[3-4],True,1,4,138.0
4788,4653,158,OffSeason,[2-3],Nonref,[0-160],[5-inf],True,2,5,138.0
4789,4654,83,OffSeason,[2-3],Nonref,[0-160],[2-2],False,2,2,100.0
4790,4655,200,OffSeason,[2-3],Nonref,[0-160],[1-1],False,2,1,115.0
4791,4656,606,OffSeason,[0-1],Nonref,[0-160],[2-2],True,1,2,115.0
4792,4657,606,OffSeason,[0-1],Nonref,[0-160],[2-2],True,1,2,115.0
4793,4658,83,OffSeason,[2-3],Nonref,[0-160],[2-2],False,3,2,98.0
4794,4659,47,OffSeason,[2-3],Standard,[0-160],[3-4],False,2,3,126.9
4795,4660,83,OffSeason,[2-3],Nonref,[0-160],[2-2],False,2,2,104.0
4796,4661,147,OffSeason,[0-1],Nonref,[160-260],[5-inf],True,1,5,184.0
4797,4662,606,OffSeason,[0-1],Nonref,[0-160],[2-2],True,1,2,150.0
4798,4663,192,OffSeason,[0-1],Standard,[0-160],[2-2],False,1,2,113.92
4799,4664,158,OffSeason,[2-3],Nonref,[0-160],[5-inf],True,2,5,137.0
4800,4665,83,OffSeason,[2-3],Nonref,[0-160],[2-2],False,3,2,114.3
4801,3700,192,OffSeason,[0-1],Standard,[0-160],[2-2],False,1,2,149.33
4802,3700,192,OffSeason,[0-1],Standard,[0-160],[2-2],False,1,2,149.33
4803,4666,151,OffSeason,[2-3],Nonref,[0-160],[3-4],False,2,4,115.0
4804,4667,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,115.0
4805,4668,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,3,4,118.2
4806,4669,386,OffSeason,[0-1],Nonref,[160-260],[3-4],True,1,3,207.0
4807,4670,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,3,2,91.94
4808,4671,151,OffSeason,[2-3],Nonref,[0-160],[3-4],False,2,4,103.5
4809,4672,604,OffSeason,[0-1],Nonref,[0-160],[3-4],False,1,3,115.0
4810,4673,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,2,3,132.0
4811,4674,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,3,3,154.0
4812,4675,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,95.46
4813,4676,618,OffSeason,[8-inf],Standard,[360-500],[3-4],True,12,4,396.83
4814,4677,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,118.51
4815,4678,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,150.0
4816,4679,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,3,4,130.33
4817,4680,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,3,3,153.33
4818,4681,92,OffSeason,[4-7],Nonref,[0-160],[2-2],True,4,2,132.25
4819,4682,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,115.0
4820,4683,27,OffSeason,[2-3],Standard,[0-160],[2-2],True,3,2,113.33
4821,4684,604,OffSeason,[0-1],Nonref,[0-160],[3-4],False,1,3,100.0
4822,4685,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,3,4,120.0
4823,4686,42,OffSeason,[2-3],Standard,[0-160],[5-inf],True,3,6,138.25
4824,4687,606,OffSeason,[0-1],Nonref,[0-160],[2-2],True,1,2,123.3
4825,4688,619,Christmas,[4-7],Standard,[260-360],[3-4],True,6,4,300.0
4826,4689,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,137.0
4827,4691,31,OffSeason,[2-3],Standard,[160-260],[3-4],True,2,4,166.0
4828,4692,6,OffSeason,[2-3],Standard,[160-260],[5-inf],True,2,5,210.0
4829,4641,191,OffSeason,[0-1],Standard,[0-160],[3-4],False,1,4,110.0
4830,4693,31,OffSeason,[2-3],Standard,[160-260],[3-4],True,2,4,210.0
4831,4694,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,3,2,120.0
4832,4695,158,OffSeason,[2-3],Nonref,[0-160],[5-inf],True,3,5,150.0
4833,4696,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,2,3,93.55
4834,4697,607,OffSeason,[0-1],Nonref,[0-160],[3-4],True,1,4,138.0
4835,4698,620,WinterVacation,[4-7],Standard,[260-360],[5-inf],True,7,6,265.14
4836,4699,199,OffSeason,[4-7],Standard,[160-260],[5-inf],True,4,6,205.0
4837,4700,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,2,3,140.0
4838,4701,27,OffSeason,[2-3],Standard,[0-160],[2-2],True,3,2,115.2
4839,4702,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,2,3,115.0
4840,4703,146,OffSeason,[4-7],Nonref,[0-160],[3-4],False,4,4,115.0
4841,4704,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,2,4,126.5
4842,4705,86,OffSeason,[4-7],Nonref,[0-160],[2-2],False,4,2,138.0
4843,4707,37,OffSeason,[4-7],Standard,[0-160],[2-2],False,4,2,100.0
4844,4708,374,OffSeason,[0-1],Standard,[160-260],[3-4],True,1,4,239.0
4845,4709,92,OffSeason,[4-7],Nonref,[0-160],[2-2],True,6,2,120.0
4846,4710,608,OffSeason,[0-1],Nonref,[0-160],[1-1],True,1,1,120.0
4847,4711,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,3,3,115.0
4848,706,191,OffSeason,[0-1],Standard,[0-160],[3-4],False,1,4,100.0
4849,4712,223,OffSeason,[4-7],Nonref,[160-260],[3-4],True,4,3,206.5
4850,4713,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,3,2,115.0
4851,4714,191,OffSeason,[0-1],Standard,[0-160],[3-4],False,1,3,128.0
4852,4715,94,OffSeason,[2-3],Nonref,[160-260],[5-inf],True,2,5,194.35
4853,4716,606,OffSeason,[0-1],Nonref,[0-160],[2-2],True,1,2,102.0
4854,4717,607,OffSeason,[0-1],Nonref,[0-160],[3-4],True,1,4,112.5
4855,4718,31,OffSeason,[2-3],Standard,[160-260],[3-4],True,2,4,211.0
4856,73,30,OffSeason,[4-7],Standard,[0-160],[2-2],True,5,2,120.0
4857,4719,50,OffSeason,[4-7],Standard,[160-260],[3-4],True,5,3,233.0
4858,1736,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,128.26
4859,4720,3,WinterVacation,[4-7],Standard,[0-160],[3-4],True,7,3,90.0
4860,4721,621,NewYear,[2-3],Standard,[0-160],[3-4],True,3,3,145.0
4861,4722,3,WinterVacation,[4-7],Standard,[0-160],[3-4],True,7,4,120.0
4862,4724,3,WinterVacation,[4-7],Standard,[0-160],[3-4],True,7,4,120.0
4863,3932,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,2,3,120.0
4864,4725,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,2,4,128.0
4865,4726,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,2,3,115.0
4866,4727,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,103.5
4867,4728,94,OffSeason,[2-3],Nonref,[160-260],[5-inf],True,2,6,207.0
4868,4729,622,OffSeason,[0-1],Nonref,[0-160],[5-inf],False,1,6,61.0
4869,4730,151,OffSeason,[2-3],Nonref,[0-160],[3-4],False,3,4,104.0
4870,4731,623,NewYear,[2-3],Nonref,[160-260],[2-2],False,3,2,253.0
4871,4732,86,OffSeason,[4-7],Nonref,[0-160],[2-2],False,4,2,75.71
4872,4733,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,2,4,144.9
4873,4734,86,OffSeason,[4-7],Nonref,[0-160],[2-2],False,4,2,98.0
4874,4735,195,OffSeason,[4-7],Nonref,[0-160],[1-1],True,6,1,103.5
4875,4736,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,3,2,126.67
4876,4737,22,OffSeason,[2-3],Standard,[0-160],[1-1],False,3,1,77.04
4877,4738,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,2,3,120.0
4878,4740,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,2,3,88.88
4879,4741,83,OffSeason,[2-3],Nonref,[0-160],[2-2],False,2,2,99.0
4880,4742,624,Christmas,[2-3],Nonref,[160-260],[3-4],False,3,4,161.0
4881,4743,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,3,4,100.0
4882,4744,625,NewYear,[4-7],Standard,[160-260],[3-4],True,6,3,234.67
4883,4745,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,102.0
4884,4746,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,84.27
4885,4747,47,OffSeason,[2-3],Standard,[0-160],[3-4],False,3,3,119.0
4886,4748,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,88.88
4887,4748,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,2,3,84.27
4888,4748,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,84.27
4889,4749,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,115.0
4890,4750,185,OffSeason,[4-7],Nonref,[160-260],[3-4],False,5,3,230.0
4891,4751,141,OffSeason,[2-3],Standard,[260-360],[3-4],True,2,4,284.9
4892,4753,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,98.77
4893,4754,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,3,2,102.9
4894,4755,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,3,4,115.0
4895,4756,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,2,4,120.0
4896,4757,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,3,2,120.0
4897,380,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,3,4,121.2
4898,4758,173,OffSeason,[2-3],Nonref,[160-260],[2-2],True,2,2,173.0
4899,4759,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,115.0
4900,4760,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,3,2,126.67
4901,4761,30,OffSeason,[4-7],Standard,[0-160],[2-2],True,5,2,93.55
4902,4762,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,3,2,124.5
4903,4763,27,OffSeason,[2-3],Standard,[0-160],[2-2],True,3,2,136.67
4904,4764,552,LowSeason,[4-7],Standard,[260-360],[5-inf],True,4,6,307.0
4905,4765,30,OffSeason,[4-7],Standard,[0-160],[2-2],True,7,2,160.0
4906,4766,47,OffSeason,[2-3],Standard,[0-160],[3-4],False,2,4,120.0
4907,4767,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,115.0
4908,4768,158,OffSeason,[2-3],Nonref,[0-160],[5-inf],True,2,5,155.7
4909,4769,626,Christmas,[2-3],Standard,[260-360],[5-inf],True,3,6,306.67
4910,418,195,OffSeason,[4-7],Nonref,[0-160],[1-1],True,4,1,136.85
4911,4770,6,OffSeason,[2-3],Standard,[160-260],[5-inf],True,3,6,214.0
4912,4771,151,OffSeason,[2-3],Nonref,[0-160],[3-4],False,2,4,115.0
4913,4772,173,OffSeason,[2-3],Nonref,[160-260],[2-2],True,2,2,200.0
4914,4774,627,NewYear,[2-3],Standard,[260-360],[5-inf],True,3,5,272.67
4915,4775,173,OffSeason,[2-3],Nonref,[160-260],[2-2],True,2,2,193.5
4916,4776,604,OffSeason,[0-1],Nonref,[0-160],[3-4],False,1,4,115.0
4917,4777,27,OffSeason,[2-3],Standard,[0-160],[2-2],True,2,2,149.4
4918,4778,237,OffSeason,[0-1],Standard,[0-160],[2-2],True,1,2,128.0
4919,4779,94,OffSeason,[2-3],Nonref,[160-260],[5-inf],True,2,5,161.0
4920,4780,6,OffSeason,[2-3],Standard,[160-260],[5-inf],True,3,6,166.67
4921,4781,83,OffSeason,[2-3],Nonref,[0-160],[2-2],False,3,2,103.5
4922,4782,223,OffSeason,[4-7],Nonref,[160-260],[3-4],True,4,4,200.25
4923,4783,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,2,3,128.0
4924,4784,621,NewYear,[2-3],Standard,[0-160],[3-4],True,3,4,153.9
4925,4785,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,3,4,107.33
4926,4786,83,OffSeason,[2-3],Nonref,[0-160],[2-2],False,2,2,120.0
4927,4787,83,OffSeason,[2-3],Nonref,[0-160],[2-2],False,2,2,100.0
4928,4495,177,OffSeason,[0-1],Standard,[0-160],[1-1],False,1,1,115.0
4929,4788,628,OffSeason,[0-1],Standard,[0-160],[5-inf],True,1,6,119.0
4930,4789,19,OffSeason,[4-7],Standard,[0-160],[1-1],True,4,1,115.2
4931,4790,106,OffSeason,[4-7],Nonref,[0-160],[3-4],True,5,3,115.0
4932,4791,597,NewYear,[2-3],Standard,[160-260],[5-inf],True,2,5,189.9
4933,4792,92,OffSeason,[4-7],Nonref,[0-160],[2-2],True,7,2,118.43
4934,4793,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,2,4,115.0
4935,4794,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,2,4,103.88
4936,4795,27,OffSeason,[2-3],Standard,[0-160],[2-2],True,2,2,100.0
4937,4796,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,3,2,115.0
4938,4797,151,OffSeason,[2-3],Nonref,[0-160],[3-4],False,2,4,104.0
4939,4798,47,OffSeason,[2-3],Standard,[0-160],[3-4],False,2,3,111.0
4940,4799,607,OffSeason,[0-1],Nonref,[0-160],[3-4],True,1,4,115.0
4941,4800,156,WinterVacation,[4-7],Nonref,[0-160],[3-4],True,7,3,138.0
4942,4802,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,3,2,88.88
4943,4803,40,OffSeason,[0-1],Standard,[0-160],[3-4],True,1,4,154.0
4944,4804,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,3,4,132.0
4945,4805,94,OffSeason,[2-3],Nonref,[160-260],[5-inf],True,2,5,161.0
4946,4806,92,OffSeason,[4-7],Nonref,[0-160],[2-2],True,4,2,115.0
4947,4807,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,2,4,128.0
4948,4808,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,3,2,115.0
4949,4809,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,3,2,115.0
4950,4810,29,OffSeason,[2-3],Standard,[0-160],[1-1],True,3,1,157.0
4951,4812,199,OffSeason,[4-7],Standard,[160-260],[5-inf],True,4,6,217.0
4952,4813,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,2,3,120.0
4953,706,31,OffSeason,[2-3],Standard,[160-260],[3-4],True,3,3,161.0
4954,4815,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,2,4,147.0
4955,4816,607,OffSeason,[0-1],Nonref,[0-160],[3-4],True,1,3,102.0
4956,4817,27,OffSeason,[2-3],Standard,[0-160],[2-2],True,2,2,128.0
4957,4818,292,OffSeason,[8-inf],Standard,[0-160],[3-4],True,8,3,128.0
4958,4820,147,OffSeason,[0-1],Nonref,[160-260],[5-inf],True,1,6,184.0
4959,4821,628,OffSeason,[0-1],Standard,[0-160],[5-inf],True,1,5,130.0
4960,4822,629,OffSeason,[0-1],Nonref,[0-160],[5-inf],True,1,5,150.0
4961,4823,106,OffSeason,[4-7],Nonref,[0-160],[3-4],True,7,4,108.0
4962,4824,106,OffSeason,[4-7],Nonref,[0-160],[3-4],True,4,3,115.0
4963,4825,118,OffSeason,[2-3],Nonref,[160-260],[3-4],True,3,3,165.33
4964,4826,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,3,4,142.33
4965,4827,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,2,3,150.0
4966,4828,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,3,3,115.0
4967,4829,604,OffSeason,[0-1],Nonref,[0-160],[3-4],False,1,3,104.0
4968,4830,6,OffSeason,[2-3],Standard,[160-260],[5-inf],True,2,7,230.0
4969,4831,86,OffSeason,[4-7],Nonref,[0-160],[2-2],False,4,2,115.0
4970,4832,31,OffSeason,[2-3],Standard,[160-260],[3-4],True,3,4,256.0
4971,4833,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,3,2,115.0
4972,4834,100,OffSeason,[4-7],Nonref,[160-260],[2-2],True,6,2,207.0
4973,4835,374,OffSeason,[0-1],Standard,[160-260],[3-4],True,1,3,200.0
4974,4836,177,OffSeason,[0-1],Standard,[0-160],[1-1],False,1,1,100.0
4975,4797,191,OffSeason,[0-1],Standard,[0-160],[3-4],False,1,4,90.0
4976,4837,118,OffSeason,[2-3],Nonref,[160-260],[3-4],True,2,3,207.0
4977,4838,40,OffSeason,[0-1],Standard,[0-160],[3-4],True,1,4,154.0
4978,4839,604,OffSeason,[0-1],Nonref,[0-160],[3-4],False,1,4,114.3
4979,706,191,OffSeason,[0-1],Standard,[0-160],[3-4],False,1,4,0.0
4980,1114,569,OffSeason,[0-1],Nonref,[0-160],[2-2],False,1,2,121.6
4981,4840,630,OffSeason,[0-1],Standard,[360-500],[2-2],False,1,2,484.2
4982,4841,237,OffSeason,[0-1],Standard,[0-160],[2-2],True,1,2,115.2
4983,4842,106,OffSeason,[4-7],Nonref,[0-160],[3-4],True,4,4,118.51
4984,4843,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,3,2,138.0
4985,4844,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,2,4,138.0
4986,4845,631,NewYear,[4-7],Nonref,[160-260],[2-2],True,4,2,253.0
4987,4847,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,2,4,154.0
4988,4848,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,3,2,93.94
4989,4849,607,OffSeason,[0-1],Nonref,[0-160],[3-4],True,1,4,138.0
4990,4850,27,OffSeason,[2-3],Standard,[0-160],[2-2],True,2,2,100.0
4991,4851,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,3,2,111.33
4992,4852,31,OffSeason,[2-3],Standard,[160-260],[3-4],True,3,3,220.2
4993,2676,617,OffSeason,[0-1],Standard,[160-260],[1-1],False,1,1,240.0
4994,4853,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,138.0
4995,4854,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,2,3,128.0
4996,4855,0,WinterVacation,[2-3],Standard,[260-360],[5-inf],True,3,5,260.33
4997,216,606,OffSeason,[0-1],Nonref,[0-160],[2-2],True,1,2,115.0
4998,4857,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,2,4,103.5
4999,4858,151,OffSeason,[2-3],Nonref,[0-160],[3-4],False,2,3,84.54
5000,4859,91,WinterVacation,[2-3],Nonref,[0-160],[2-2],True,3,2,103.5
5001,4860,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,115.0
5002,4861,94,OffSeason,[2-3],Nonref,[160-260],[5-inf],True,2,5,161.0
5003,4862,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,102.0
5004,4863,245,OffSeason,[8-inf],Nonref,[0-160],[1-1],True,10,1,117.3
5005,4864,146,OffSeason,[4-7],Nonref,[0-160],[3-4],False,5,3,104.0
5006,4866,180,HighSeason,[4-7],Standard,[500-900],[3-4],True,5,4,512.0
5007,4867,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,3,2,122.16
5008,4868,632,Christmas,[4-7],Standard,[260-360],[5-inf],False,4,5,301.0
5009,4869,200,OffSeason,[2-3],Nonref,[0-160],[1-1],False,3,1,109.0
5010,4870,633,Christmas,[4-7],Standard,[160-260],[2-2],False,4,2,172.75
5011,4871,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,2,3,126.9
5012,4872,436,HighSeason,[8-inf],Standard,[260-360],[3-4],True,14,3,358.0
5013,4873,27,OffSeason,[2-3],Standard,[0-160],[2-2],True,3,2,100.0
5014,4874,92,OffSeason,[4-7],Nonref,[0-160],[2-2],True,4,2,115.0
5015,4875,26,OffSeason,[2-3],Standard,[0-160],[2-2],False,3,2,125.0
5016,4655,200,OffSeason,[2-3],Nonref,[0-160],[1-1],False,2,1,115.0
5017,4876,27,OffSeason,[2-3],Standard,[0-160],[2-2],True,2,2,110.0
